Id,Region,Time_GMT,Wday,O3,PM25,NO2,Place_ID
820,1,3,1,32,69,95,s18
821,1,4,1,32,69,95,s18
822,1,5,1,32,69,95,s18
823,1,6,1,32,70,95,s18
824,1,7,1,32,73,95,s18
825,1,8,1,32,73,95,s18
826,1,9,1,32,74,95,s18
827,1,10,1,32,74,95,s18
828,1,11,1,32,74,95,s18
829,1,12,1,32,74,95,s18
830,1,13,1,32,74,95,s18
831,1,14,1,32,74,95,s18
832,1,15,1,32,74,95,s18
833,1,16,1,32,74,95,s18
834,1,17,1,32,74,95,s18
835,1,18,1,32,74,95,s18
836,1,19,1,32,74,95,s18
837,1,20,1,32,74,95,s18
838,1,21,1,32,74,95,s18
839,1,22,1,32,74,91,s18
840,1,23,1,32,74,91,s18
841,1,0,0,32,74,91,s18
842,1,1,0,32,74,91,s18
843,1,2,0,32,74,91,s18
844,1,3,0,32,74,91,s18
845,1,4,0,32,74,91,s18
846,1,5,0,32,74,91,s18
847,1,6,0,32,74,91,s18
848,1,7,0,32,74,91,s18
849,1,8,0,32,74,91,s18
850,1,9,0,32,74,91,s18
851,1,10,0,32,74,91,s18
852,1,11,0,32,74,91,s18
853,1,12,0,32,74,91,s18
854,1,13,0,32,74,91,s18
855,1,14,0,32,74,91,s18
856,1,15,0,32,74,91,s18
857,1,16,0,32,74,91,s18
858,1,17,0,32,74,91,s18
859,1,18,0,32,74,91,s18
860,1,19,0,32,74,91,s18
861,1,20,0,32,74,91,s18
862,1,21,0,32,74,91,s18
863,1,22,0,32,74,91,s18
864,1,23,0,32,74,91,s18
865,1,0,1,32,74,91,s19
866,1,1,1,32,74,91,s19
867,1,2,1,32,74,91,s19
868,1,3,1,32,74,91,s19
869,1,4,1,32,74,90,s19
870,1,5,1,32,74,90,s19
871,1,6,1,32,74,90,s19
872,1,7,1,32,74,90,s19
873,1,8,1,32,74,90,s19
874,1,9,1,32,74,90,s19
875,1,10,1,32,74,90,s19
876,1,11,1,32,74,90,s19
877,1,12,1,32,74,90,s19
878,1,13,1,32,74,90,s19
879,1,14,1,32,74,90,s19
880,1,15,1,32,74,90,s19
881,1,16,1,32,74,90,s19
882,1,17,1,32,74,90,s19
883,1,18,1,32,74,90,s19
884,1,19,1,32,74,90,s19
885,1,20,1,32,74,90,s19
886,1,21,1,32,74,90,s19
887,1,22,1,32,74,90,s19
888,1,23,1,32,74,90,s19
889,1,0,0,32,74,90,s19
890,1,1,0,32,74,90,s19
891,1,2,0,32,74,90,s19
892,1,3,0,32,74,90,s19
893,1,4,0,32,74,90,s19
894,1,5,0,32,74,90,s19
895,1,6,0,32,74,90,s19
896,1,7,0,32,74,90,s19
897,1,8,0,32,74,90,s19
898,1,9,0,32,74,90,s19
899,1,10,0,32,74,89,s19
900,1,11,0,32,74,89,s19
901,1,12,0,32,74,89,s19
902,1,13,0,32,74,89,s19
903,1,14,0,32,74,89,s19
904,1,15,0,32,74,89,s19
905,1,16,0,32,74,89,s19
906,1,17,0,32,74,89,s19
907,1,18,0,32,74,89,s19
908,1,19,0,32,74,89,s19
909,1,20,0,32,74,89,s19
910,1,21,0,32,74,89,s19
911,1,22,0,32,74,89,s19
912,1,23,0,32,74,89,s19
913,1,0,1,32,74,89,s20
914,1,1,1,32,74,89,s20
915,1,2,1,32,74,89,s20
916,1,3,1,32,74,89,s20
917,1,4,1,32,74,89,s20
918,1,5,1,32,74,89,s20
919,1,6,1,32,74,89,s20
920,1,7,1,32,74,89,s20
921,1,8,1,32,74,89,s20
922,1,9,1,32,74,89,s20
923,1,10,1,32,74,89,s20
924,1,11,1,32,74,89,s20
925,1,12,1,32,74,89,s20
926,1,13,1,32,74,89,s20
927,1,14,1,32,74,89,s20
928,1,15,1,32,74,89,s20
929,1,16,1,32,74,89,s20
930,1,17,1,32,74,89,s20
931,1,18,1,32,74,89,s20
932,1,19,1,32,74,89,s20
933,1,20,1,32,74,89,s20
934,1,21,1,32,74,89,s20
935,1,22,1,32,74,89,s20
936,1,23,1,32,74,89,s20
937,1,0,0,32,74,89,s20
938,1,1,0,32,74,89,s20
939,1,2,0,32,74,89,s20
940,1,3,0,32,74,89,s20
941,1,4,0,32,74,89,s20
942,1,5,0,32,74,89,s20
943,1,6,0,32,74,89,s20
944,1,7,0,32,74,89,s20
945,1,8,0,32,74,89,s20
946,1,9,0,32,74,89,s20
947,1,10,0,32,74,89,s20
948,1,11,0,32,74,89,s20
949,1,12,0,32,74,89,s20
950,1,13,0,32,74,89,s20
951,1,14,0,32,74,89,s20
952,1,15,0,32,74,89,s20
953,1,16,0,32,74,89,s20
954,1,17,0,32,74,89,s20
955,1,18,0,32,74,89,s20
956,1,19,0,32,74,89,s20
957,1,20,0,32,74,89,s20
958,1,21,0,32,74,89,s20
959,1,22,0,32,74,89,s20
960,1,23,0,32,74,89,s20
961,1,0,1,32,74,88,s21
962,1,1,1,32,74,88,s21
963,1,2,1,32,74,88,s21
964,1,3,1,32,74,88,s21
965,1,4,1,32,74,88,s21
966,1,5,1,32,74,88,s21
967,1,6,1,32,74,88,s21
968,1,7,1,32,74,88,s21
969,1,8,1,32,74,88,s21
970,1,9,1,32,74,88,s21
971,1,10,1,32,74,88,s21
972,1,11,1,32,74,88,s21
973,1,12,1,32,74,88,s21
974,1,13,1,32,74,88,s21
975,1,14,1,32,74,88,s21
976,1,15,1,32,74,88,s21
977,1,16,1,32,74,88,s21
978,1,17,1,32,74,88,s21
979,1,18,1,32,74,88,s21
980,1,19,1,32,74,88,s21
981,1,20,1,32,74,88,s21
982,1,21,1,32,74,88,s21
983,1,22,1,32,74,88,s21
984,1,23,1,32,74,88,s21
985,1,0,0,32,74,88,s21
986,1,1,0,32,74,88,s21
987,1,2,0,32,74,88,s21
988,1,3,0,32,74,88,s21
989,1,4,0,32,74,88,s21
990,1,5,0,32,74,88,s21
991,1,6,0,32,74,88,s21
992,1,7,0,32,74,88,s21
993,1,8,0,32,74,88,s21
994,1,9,0,32,74,88,s21
995,1,10,0,32,74,88,s21
996,1,11,0,32,74,88,s21
997,1,12,0,32,74,88,s21
998,1,13,0,32,74,88,s21
999,1,14,0,32,74,88,s21
1000,1,15,0,32,74,88,s21
1001,1,16,0,32,74,88,s21
1002,1,17,0,32,74,88,s21
1003,1,18,0,32,74,88,s21
1004,1,19,0,32,74,88,s21
1005,1,20,0,32,74,88,s21
1006,1,21,0,32,74,88,s21
1007,1,22,0,32,74,88,s21
1008,1,23,0,32,74,88,s21
1009,1,0,1,32,74,88,s22
1010,1,1,1,32,74,88,s22
1011,1,2,1,32,74,88,s22
1012,1,3,1,32,74,88,s22
1013,1,4,1,32,74,88,s22
1014,1,5,1,32,74,88,s22
1015,1,6,1,32,74,88,s22
1016,1,7,1,32,74,88,s22
1017,1,8,1,32,74,88,s22
1018,1,9,1,32,74,88,s22
1019,1,10,1,32,74,88,s22
1020,1,11,1,32,74,88,s22
1021,1,12,1,32,74,88,s22
1022,1,13,1,32,74,88,s22
1023,1,14,1,32,74,88,s22
1024,1,15,1,32,74,88,s22
1025,1,16,1,32,74,88,s22
1026,1,17,1,32,74,88,s22
1027,1,18,1,32,74,88,s22
1028,1,19,1,32,74,88,s22
1029,1,20,1,32,74,88,s22
1030,1,21,1,32,74,88,s22
1031,1,22,1,32,74,88,s22
1032,1,23,1,32,74,88,s22
1033,1,0,0,32,74,88,s22
1034,1,1,0,32,74,88,s22
1035,1,2,0,32,74,88,s22
1036,1,3,0,32,74,88,s22
1037,1,4,0,32,74,88,s22
1038,1,5,0,32,74,88,s22
1039,1,6,0,32,74,88,s22
1040,1,7,0,32,74,88,s22
1041,1,8,0,32,74,88,s22
1042,1,9,0,32,74,88,s22
1043,1,10,0,32,74,88,s22
1044,1,11,0,32,74,88,s22
1045,1,12,0,32,74,88,s22
1046,1,13,0,32,74,88,s22
1047,1,14,0,32,74,88,s22
1048,1,15,0,32,74,88,s22
1049,1,16,0,32,74,88,s22
1050,1,17,0,32,74,88,s22
1051,1,18,0,32,74,88,s22
1052,1,19,0,32,74,88,s22
1053,1,20,0,32,74,88,s22
1054,1,21,0,32,74,88,s22
1055,1,22,0,32,74,88,s22
1056,1,23,0,32,74,88,s22
1057,1,0,1,32,74,88,s23
1058,1,1,1,32,74,88,s23
1059,1,2,1,32,74,88,s23
1060,1,3,1,32,74,88,s23
1061,1,4,1,32,74,88,s23
1062,1,5,1,32,74,88,s23
1063,1,6,1,32,74,88,s23
1064,1,7,1,32,74,88,s23
1065,1,8,1,32,74,88,s23
1066,1,9,1,32,74,88,s23
1067,1,10,1,32,74,88,s23
1068,1,11,1,32,74,88,s23
1069,1,12,1,32,74,88,s23
1070,1,13,1,32,74,88,s23
1071,1,14,1,32,74,88,s23
1072,1,15,1,32,74,88,s23
1073,1,16,1,32,74,88,s23
1074,1,17,1,32,74,88,s23
1075,1,18,1,32,74,88,s23
1076,1,19,1,32,74,88,s23
1077,1,20,1,32,74,88,s23
1078,1,21,1,32,74,88,s23
1079,1,22,1,32,74,88,s23
1080,1,23,1,32,74,88,s23
1081,1,0,0,32,74,88,s23
1082,1,1,0,32,74,88,s23
1083,1,2,0,32,74,88,s23
1084,1,3,0,32,74,88,s23
1085,1,4,0,32,74,87,s23
1086,1,5,0,32,74,87,s23
1087,1,6,0,32,74,87,s23
1088,1,7,0,32,74,87,s23
1089,1,8,0,32,74,87,s23
1090,1,9,0,33,74,87,s23
1091,1,10,0,33,74,87,s23
1092,1,11,0,33,74,87,s23
1093,1,12,0,33,74,87,s23
1094,1,13,0,33,74,87,s23
1095,1,14,0,33,74,87,s23
1096,1,15,0,33,74,87,s23
1097,1,16,0,33,74,87,s23
1098,1,17,0,33,74,87,s23
1099,1,18,0,33,74,87,s23
1100,1,19,0,33,74,87,s23
1101,1,20,0,33,74,87,s23
1102,1,21,0,33,74,87,s23
1103,1,22,0,33,74,87,s23
1104,1,23,0,33,74,87,s23
1105,1,0,1,33,74,87,s24
1106,1,1,1,33,74,87,s24
1107,1,2,1,33,74,87,s24
1108,1,3,1,33,74,87,s24
1109,1,4,1,33,74,87,s24
1110,1,5,1,33,74,87,s24
1111,1,6,1,33,74,87,s24
1112,1,7,1,33,74,87,s24
1113,1,8,1,33,75,87,s24
1114,1,9,1,33,75,87,s24
1115,1,10,1,33,75,87,s24
1116,1,11,1,33,75,87,s24
1117,1,12,1,33,75,87,s24
1118,1,13,1,33,75,87,s24
1119,1,14,1,33,75,87,s24
1120,1,15,1,33,75,87,s24
1121,1,16,1,33,75,87,s24
1122,1,17,1,33,75,87,s24
1123,1,18,1,33,75,87,s24
1124,1,19,1,33,75,87,s24
1125,1,20,1,33,75,87,s24
1126,1,21,1,33,75,87,s24
1127,1,22,1,33,75,87,s24
1128,1,23,1,33,75,87,s24
1129,1,0,0,33,75,87,s24
1130,1,1,0,33,75,87,s24
1131,1,2,0,33,75,87,s24
1132,1,3,0,33,75,87,s24
1133,1,4,0,33,75,87,s24
1134,1,5,0,33,75,87,s24
1135,1,6,0,33,75,87,s24
1136,1,7,0,33,75,87,s24
1137,1,8,0,33,75,87,s24
1138,1,9,0,33,75,87,s24
1139,1,10,0,33,75,87,s24
1140,1,11,0,33,75,87,s24
1141,1,12,0,33,75,87,s24
1142,1,13,0,33,75,87,s24
1143,1,14,0,33,75,87,s24
1144,1,15,0,33,75,87,s24
1145,1,16,0,33,75,87,s24
1146,1,17,0,33,75,87,s24
1147,1,18,0,33,75,85,s24
1148,1,19,0,33,75,85,s24
1149,1,20,0,33,75,85,s24
1150,1,21,0,33,75,85,s24
1151,1,22,0,33,75,85,s24
1152,1,23,0,34,75,85,s24
1153,1,0,1,34,75,85,s25
1154,1,1,1,34,75,85,s25
1155,1,2,1,34,75,85,s25
1156,1,3,1,34,75,85,s25
1157,1,4,1,34,75,85,s25
1158,1,5,1,34,75,85,s25
1159,1,6,1,34,75,85,s25
1160,1,7,1,34,75,85,s25
1161,1,8,1,34,75,85,s25
1162,1,9,1,34,75,85,s25
1163,1,10,1,34,75,85,s25
1164,1,11,1,34,75,85,s25
1165,1,12,1,34,75,85,s25
1166,1,13,1,34,75,85,s25
1167,1,14,1,34,75,85,s25
1168,1,15,1,34,75,85,s25
1169,1,16,1,34,75,85,s25
1170,1,17,1,34,75,85,s25
1171,1,18,1,34,75,85,s25
1172,1,19,1,34,75,85,s25
1173,1,20,1,34,75,85,s25
1174,1,21,1,34,75,85,s25
1175,1,22,1,34,75,85,s25
1176,1,23,1,34,75,85,s25
1177,1,0,0,34,75,84,s25
1178,1,1,0,34,75,84,s25
1179,1,2,0,34,75,84,s25
1180,1,3,0,35,75,84,s25
1181,1,4,0,35,75,84,s25
1182,1,5,0,35,75,84,s25
1183,1,6,0,35,75,84,s25
1184,1,7,0,35,75,84,s25
1185,1,8,0,35,75,84,s25
1186,1,9,0,35,75,84,s25
1187,1,10,0,35,75,84,s25
1188,1,11,0,35,75,84,s25
1189,1,12,0,35,75,84,s25
1190,1,13,0,35,75,84,s25
1191,1,14,0,35,75,84,s25
1192,1,15,0,35,75,84,s25
1193,1,16,0,35,75,84,s25
1194,1,17,0,35,75,84,s25
1195,1,18,0,35,75,84,s25
1196,1,19,0,35,75,84,s25
1197,1,20,0,35,75,84,s25
1198,1,21,0,35,75,84,s25
1199,1,22,0,35,75,84,s25
1200,1,23,0,35,75,84,s25
1201,1,0,1,35,75,84,s26
1202,1,1,1,35,75,84,s26
1203,1,2,1,35,75,84,s26
1204,1,3,1,35,75,84,s26
1205,1,4,1,35,75,84,s26
1206,1,5,1,35,75,84,s26
1207,1,6,1,35,75,84,s26
1208,1,7,1,35,75,84,s26
1209,1,8,1,35,75,84,s26
1210,1,9,1,35,76,84,s26
1211,1,10,1,35,76,84,s26
1212,1,11,1,35,76,84,s26
1213,1,12,1,35,76,84,s26
1214,1,13,1,35,76,84,s26
1215,1,14,1,35,76,84,s26
1216,1,15,1,35,77,84,s26
1217,1,16,1,35,77,84,s26
1218,1,17,1,35,77,84,s26
1219,1,18,1,35,77,84,s26
1220,1,19,1,35,77,84,s26
1221,1,20,1,35,77,84,s26
1222,1,21,1,35,77,84,s26
1223,1,22,1,35,77,84,s26
1224,1,23,1,35,77,84,s26
1225,1,0,0,35,77,84,s26
1226,1,1,0,35,77,84,s26
1227,1,2,0,35,77,84,s26
1228,1,3,0,35,77,84,s26
1229,1,4,0,35,77,84,s26
1230,1,5,0,35,77,84,s26
1231,1,6,0,35,77,84,s26
1232,1,7,0,35,77,84,s26
1233,1,8,0,35,77,84,s26
1234,1,9,0,35,77,84,s26
1235,1,10,0,35,77,84,s26
1236,1,11,0,35,77,84,s26
1237,1,12,0,35,77,84,s26
1238,1,13,0,35,77,84,s26
1239,1,14,0,35,77,82,s26
1240,1,15,0,35,77,82,s26
1241,1,16,0,35,77,82,s26
1242,1,17,0,35,77,82,s26
1243,1,18,0,35,77,82,s26
1244,1,19,0,35,77,82,s26
1245,1,20,0,35,77,82,s26
1246,1,21,0,35,77,82,s26
1247,1,22,0,35,77,82,s26
1248,1,23,0,35,77,82,s26
1249,1,0,1,35,77,82,s27
1250,1,1,1,35,77,82,s27
1251,1,2,1,35,77,82,s27
1252,1,3,1,35,78,82,s27
1253,1,4,1,35,78,82,s27
1254,1,5,1,35,78,82,s27
1255,1,6,1,35,78,82,s27
1256,1,7,1,35,78,82,s27
1257,1,8,1,35,78,82,s27
1258,1,9,1,35,78,82,s27
1259,1,10,1,35,78,82,s27
1260,1,11,1,35,78,82,s27
1261,1,12,1,35,78,82,s27
1262,1,13,1,35,78,82,s27
1263,1,14,1,35,78,82,s27
1264,1,15,1,35,78,82,s27
1265,1,16,1,35,78,82,s27
1266,1,17,1,35,78,82,s27
1267,1,18,1,35,78,82,s27
1268,1,19,1,35,78,82,s27
1269,1,20,1,35,78,82,s27
1270,1,21,1,35,78,82,s27
1271,1,22,1,35,78,82,s27
1272,1,23,1,35,78,82,s27
1273,1,0,0,35,78,82,s27
1274,1,1,0,35,78,82,s27
1275,1,2,0,35,78,82,s27
1276,1,3,0,35,78,82,s27
1277,1,4,0,35,78,82,s27
1278,1,5,0,35,78,82,s27
1279,1,6,0,35,78,82,s27
1280,1,7,0,35,78,82,s27
1281,1,8,0,35,78,82,s27
1282,1,9,0,35,78,82,s27
1283,1,10,0,35,78,82,s27
1284,1,11,0,35,78,82,s27
1285,1,12,0,35,78,82,s27
1286,1,13,0,35,78,82,s27
1287,1,14,0,35,78,82,s27
1288,1,15,0,35,78,82,s27
1289,1,16,0,35,78,82,s27
1290,1,17,0,35,78,82,s27
1291,1,18,0,35,78,82,s27
1292,1,19,0,35,78,82,s27
1293,1,20,0,35,78,82,s27
1294,1,21,0,35,78,82,s27
1295,1,22,0,35,78,82,s27
1296,1,23,0,35,78,82,s28
1297,1,0,1,35,78,82,s28
1298,1,1,1,35,78,82,s28
1299,1,2,1,35,78,82,s28
1300,1,3,1,35,78,82,s28
1301,1,4,1,35,78,82,s28
1302,1,5,1,35,78,82,s28
1303,1,6,1,35,78,82,s28
1304,1,7,1,35,78,82,s28
1305,1,8,1,35,78,82,s28
1306,1,9,1,35,78,82,s28
1307,1,10,1,35,78,82,s28
1308,1,11,1,35,78,82,s28
1309,1,12,1,35,78,82,s28
1310,1,13,1,35,78,82,s28
1311,1,14,1,35,78,82,s28
1312,1,15,1,35,78,82,s28
1313,1,16,1,35,78,82,s28
1314,1,17,1,35,78,82,s28
1315,1,18,1,35,78,82,s28
1316,1,19,1,35,78,82,s28
1317,1,20,1,35,79,82,s28
1318,1,21,1,35,81,82,s28
1319,1,22,1,35,84,82,s28
1320,1,23,1,35,84,82,s28
1321,1,0,0,35,84,82,s28
1322,1,1,0,35,84,82,s28
1323,1,2,0,35,84,82,s28
1324,1,3,0,35,84,82,s28
1325,1,4,0,35,84,82,s28
1326,1,5,0,35,84,82,s28
1327,1,6,0,35,84,82,s28
1328,1,7,0,35,84,82,s28
1329,1,8,0,35,84,82,s28
1330,1,9,0,35,84,82,s28
1331,1,10,0,35,84,82,s28
1332,1,11,0,35,84,82,s28
1333,1,12,0,35,84,82,s28
1334,1,13,0,35,84,82,s28
1335,1,14,0,35,84,82,s28
1336,1,15,0,35,84,82,s28
1337,1,16,0,36,84,82,s28
1338,1,17,0,36,84,82,s28
1339,1,18,0,36,84,82,s28
1340,1,19,0,36,84,82,s28
1341,1,20,0,36,84,82,s28
1342,1,21,0,36,84,82,s28
1343,1,22,0,36,84,82,s28
1344,1,23,0,36,84,82,s28
1345,1,0,1,36,84,82,s29
1346,1,1,1,36,84,82,s29
1347,1,2,1,36,84,82,s29
1348,1,3,1,36,84,82,s29
1349,1,4,1,36,84,82,s29
1350,1,5,1,36,84,82,s29
1351,1,6,1,36,84,82,s29
1352,1,7,1,36,84,82,s29
1353,1,8,1,36,84,82,s29
1354,1,9,1,36,84,82,s29
1355,1,10,1,36,84,82,s29
1356,1,11,1,36,84,82,s29
1357,1,12,1,36,84,82,s29
1358,1,13,1,36,84,82,s29
1359,1,14,1,36,84,82,s29
1360,1,15,1,36,84,82,s29
1361,1,16,1,36,84,82,s29
1362,1,17,1,36,84,82,s29
1363,1,18,1,36,84,81,s29
1364,1,19,1,36,84,81,s29
1365,1,20,1,36,84,81,s29
1366,1,21,1,36,84,81,s29
1367,1,22,1,36,84,81,s29
1368,1,23,1,36,84,81,s29
1369,1,0,0,36,84,81,s29
1370,1,1,0,36,84,81,s29
1371,1,2,0,36,84,81,s29
1372,1,3,0,36,84,81,s29
1373,1,4,0,36,84,81,s29
1374,1,5,0,36,84,81,s29
1375,1,6,0,36,84,81,s29
1376,1,7,0,36,84,81,s29
1377,1,8,0,36,84,81,s29
1378,1,9,0,36,84,81,s29
1379,1,10,0,36,84,81,s29
1380,1,11,0,36,84,81,s29
1381,1,12,0,36,84,81,s29
1382,1,13,0,36,84,81,s29
1383,1,14,0,36,84,81,s29
1384,1,15,0,36,84,81,s29
1385,1,16,0,36,84,81,s29
1386,1,17,0,36,84,81,s29
1387,1,18,0,36,84,81,s29
1388,1,19,0,36,84,81,s29
1389,1,20,0,36,84,81,s29
1390,1,21,0,36,84,81,s29
1391,1,22,0,36,84,81,s29
1392,1,23,0,36,84,81,s29
1393,1,0,1,36,84,81,s30
1394,1,1,1,36,84,81,s30
1395,1,2,1,36,84,81,s30
1396,1,3,1,36,84,81,s30
1397,1,4,1,36,84,81,s30
1398,1,5,1,36,84,81,s30
1399,1,6,1,36,84,81,s30
1400,1,7,1,36,84,81,s30
1401,1,8,1,36,84,81,s30
1402,1,9,1,36,84,81,s30
1403,1,10,1,36,84,81,s30
1404,1,11,1,36,84,81,s30
1405,1,12,1,36,84,81,s30
1406,1,13,1,36,84,81,s30
1407,1,14,1,36,84,81,s30
1408,1,15,1,36,84,81,s30
1409,1,16,1,36,84,81,s30
1410,1,17,1,36,84,81,s30
1411,1,18,1,36,84,81,s30
1412,1,19,1,36,84,81,s30
1413,1,20,1,36,84,81,s30
1414,1,21,1,36,84,81,s30
1415,1,22,1,36,84,81,s30
1416,1,23,1,36,84,81,s30
1417,1,0,0,36,84,81,s30
1418,1,1,0,36,84,81,s30
1419,1,2,0,36,85,81,s30
1420,1,3,0,36,85,81,s30
1421,1,4,0,36,85,81,s30
1422,1,5,0,36,85,81,s30
1423,1,6,0,36,85,81,s30
1424,1,7,0,36,85,81,s30
1425,1,8,0,36,85,81,s30
1426,1,9,0,36,85,81,s30
1427,1,10,0,36,85,81,s30
1428,1,11,0,36,85,81,s30
1429,1,12,0,36,85,81,s30
1430,1,13,0,36,85,81,s30
1431,1,14,0,36,85,81,s30
1432,1,15,0,36,85,81,s30
1433,1,16,0,36,85,81,s30
1434,1,17,0,36,85,81,s30
1435,1,18,0,36,85,81,s30
1436,1,19,0,36,85,81,s30
1437,1,20,0,36,85,81,s30
1438,1,21,0,36,85,81,s30
1439,1,22,0,36,85,81,s30
1440,1,23,0,36,85,81,s30
1441,1,0,1,36,85,81,s31
1442,1,1,1,36,85,81,s31
1443,1,2,1,36,85,81,s31
1444,1,3,1,36,85,81,s31
1445,1,4,1,36,85,81,s31
1446,1,5,1,36,85,81,s31
1447,1,6,1,36,85,81,s31
1448,1,7,1,36,85,81,s31
1449,1,8,1,36,85,81,s31
1450,1,9,1,36,85,81,s31
1451,1,10,1,36,85,81,s31
1452,1,11,1,36,85,81,s31
1453,1,12,1,36,85,81,s31
1454,1,13,1,36,85,81,s31
1455,1,14,1,36,85,81,s31
1456,1,15,1,36,85,81,s31
1457,1,16,1,36,85,80,s31
1458,1,17,1,36,85,80,s31
1459,1,18,1,36,85,80,s31
1460,1,19,1,36,85,80,s31
1461,1,20,1,36,85,80,s31
1462,1,21,1,36,85,80,s31
1463,1,22,1,36,85,80,s31
1464,1,23,1,36,85,80,s31
1465,1,0,0,36,85,80,s31
1466,1,1,0,36,85,80,s31
1467,1,2,0,36,85,80,s31
1468,1,3,0,36,85,80,s31
1469,1,4,0,36,85,80,s31
1470,1,5,0,36,85,80,s31
1471,1,6,0,36,85,80,s31
1472,1,7,0,36,85,80,s31
1473,1,8,0,36,85,80,s31
1474,1,9,0,36,85,80,s31
1475,1,10,0,36,85,80,s31
1476,1,11,0,36,85,80,s31
1477,1,12,0,36,85,80,s31
1478,1,13,0,36,85,80,s31
1479,1,14,0,36,85,80,s31
1480,1,15,0,36,85,80,s31
1481,1,16,0,36,85,80,s31
1482,1,17,0,36,85,80,s31
1483,1,18,0,36,85,80,s31
1484,1,19,0,36,85,80,s31
1485,1,20,0,36,85,80,s31
1486,1,21,0,36,85,80,s31
1487,1,22,0,36,85,80,s31
1488,1,23,0,36,85,80,s31
1489,1,0,1,36,85,79,s32
1490,1,1,1,36,85,79,s32
1491,1,2,1,36,85,79,s32
1492,1,3,1,36,85,79,s32
1493,1,4,1,36,85,79,s32
1494,1,5,1,36,85,79,s32
1495,1,6,1,36,85,79,s32
1496,1,7,1,36,85,79,s32
1497,1,8,1,36,85,79,s32
1498,1,9,1,36,85,79,s32
1499,1,10,1,36,85,79,s32
1500,1,11,1,36,85,79,s32
1501,1,12,1,36,85,79,s32
1502,1,13,1,36,85,79,s32
1503,1,14,1,36,85,79,s32
1504,1,15,1,36,85,79,s32
1505,1,16,1,36,85,79,s32
1506,1,17,1,36,85,79,s32
1507,1,18,1,36,85,79,s32
1508,1,19,1,36,85,79,s32
1509,1,20,1,36,85,79,s32
1510,1,21,1,36,85,79,s32
1511,1,22,1,36,85,79,s32
1512,1,23,1,36,85,79,s32
1513,1,0,0,37,85,79,s32
1514,1,1,0,37,85,79,s32
1515,1,2,0,37,85,79,s32
1516,1,3,0,37,85,79,s32
1517,1,4,0,37,85,79,s32
1518,1,5,0,37,85,79,s32
1519,1,6,0,37,85,79,s32
1520,1,7,0,37,85,79,s32
1521,1,8,0,37,85,79,s32
1522,1,9,0,37,85,79,s32
1523,1,10,0,37,85,79,s32
1524,1,11,0,37,85,79,s32
1525,1,12,0,37,85,79,s32
1526,1,13,0,37,85,79,s32
1527,1,14,0,37,85,79,s32
1528,1,15,0,37,85,79,s32
1529,1,16,0,37,85,79,s32
1530,1,17,0,37,85,79,s32
1531,1,18,0,37,85,79,s32
1532,1,19,0,37,85,79,s32
1533,1,20,0,37,85,79,s32
1534,1,21,0,37,85,79,s32
1535,1,22,0,37,85,79,s32
1536,1,23,0,37,85,79,s32
1537,1,0,1,37,85,79,s33
1538,1,1,1,37,85,79,s33
1539,1,2,1,37,85,79,s33
1540,1,3,1,37,85,79,s33
1541,1,4,1,37,85,79,s33
1542,1,5,1,37,85,79,s33
1543,1,6,1,37,85,79,s33
1544,1,7,1,37,85,79,s33
1545,1,8,1,37,85,79,s33
1546,1,9,1,37,85,78,s33
1547,1,10,1,37,85,78,s33
1548,1,11,1,37,85,78,s33
1549,1,12,1,37,85,78,s33
1550,1,13,1,37,85,78,s33
1551,1,14,1,38,85,78,s33
1552,1,15,1,38,85,78,s33
1553,1,16,1,38,85,78,s33
1554,1,17,1,38,85,78,s33
1555,1,18,1,38,85,78,s33
1556,1,19,1,38,85,78,s33
1557,1,20,1,38,85,78,s33
1558,1,21,1,38,85,78,s33
1559,1,22,1,38,85,78,s33
1560,1,23,1,38,85,78,s33
1561,1,0,0,38,85,78,s33
1562,1,1,0,38,85,78,s33
1563,1,2,0,38,85,78,s33
1564,1,3,0,38,85,78,s33
1565,1,4,0,38,85,78,s33
1566,1,5,0,39,85,78,s33
1567,1,6,0,39,85,78,s33
1568,1,7,0,39,85,78,s33
1569,1,8,0,39,85,78,s33
1570,1,9,0,39,85,78,s33
1571,1,10,0,39,85,78,s33
1572,1,11,0,39,85,78,s33
1573,1,12,0,39,85,78,s33
1574,1,13,0,39,85,78,s33
1575,1,14,0,39,85,78,s33
1576,1,15,0,39,85,78,s33
1577,1,16,0,39,85,78,s33
1578,1,17,0,39,85,78,s33
1579,1,18,0,40,85,78,s33
1580,1,19,0,40,85,78,s33
1581,1,20,0,40,85,78,s33
1582,1,21,0,40,85,78,s33
1583,1,22,0,40,85,78,s33
1584,1,23,0,40,85,78,s33
1585,2,0,1,40,85,78,h1
1586,2,1,1,40,85,78,h1
1587,2,2,1,40,85,78,h1
1588,2,3,1,40,85,78,h1
1589,2,4,1,40,85,78,h1
1590,2,5,1,40,85,78,h1
1591,2,6,1,40,85,78,h1
1592,2,7,1,40,85,78,h1
1593,2,8,1,40,85,78,h1
1594,2,9,1,40,85,78,h1
1595,2,10,1,41,85,78,h1
1596,2,11,1,41,85,78,h1
1597,2,12,1,41,85,78,h1
1598,2,13,1,41,85,78,h1
1599,2,14,1,41,85,78,h1
1600,2,15,1,41,85,78,h1
1601,2,16,1,41,85,78,h1
1602,2,17,1,41,85,78,h1
1603,2,18,1,41,85,78,h1
1604,2,19,1,41,85,78,h1
